Document ID,Document Date,Gazette Type,Reasoning
2457-16,2025-10-10,Error,API request failed: 401 Client Error: Unauthorized for url: https://aaf8ece1-3077-4a52-ab05-183a424f6d93-prod.e1-us-east-azure.bijiraapis.dev/data-platform/dee/v1.0/v1/chat/completions
2457-17,2025-10-10,Error,API request failed: 401 Client Error: Unauthorized for url: https://aaf8ece1-3077-4a52-ab05-183a424f6d93-prod.e1-us-east-azure.bijiraapis.dev/data-platform/dee/v1.0/v1/chat/completions
2457-18,2025-10-10,Error,API request failed: 401 Client Error: Unauthorized for url: https://aaf8ece1-3077-4a52-ab05-183a424f6d93-prod.e1-us-east-azure.bijiraapis.dev/data-platform/dee/v1.0/v1/chat/completions
2457-19,2025-10-10,Error,API request failed: 401 Client Error: Unauthorized for url: https://aaf8ece1-3077-4a52-ab05-183a424f6d93-prod.e1-us-east-azure.bijiraapis.dev/data-platform/dee/v1.0/v1/chat/completions
2457-20,2025-10-10,Error,API request failed: 401 Client Error: Unauthorized for url: https://aaf8ece1-3077-4a52-ab05-183a424f6d93-prod.e1-us-east-azure.bijiraapis.dev/data-platform/dee/v1.0/v1/chat/completions
2457-22,2025-10-10,Error,API request failed: 401 Client Error: Unauthorized for url: https://aaf8ece1-3077-4a52-ab05-183a424f6d93-prod.e1-us-east-azure.bijiraapis.dev/data-platform/dee/v1.0/v1/chat/completions
2457-23,2025-10-10,Error,API request failed: 401 Client Error: Unauthorized for url: https://aaf8ece1-3077-4a52-ab05-183a424f6d93-prod.e1-us-east-azure.bijiraapis.dev/data-platform/dee/v1.0/v1/chat/completions
2457-25,2025-10-10,Error,API request failed: 401 Client Error: Unauthorized for url: https://aaf8ece1-3077-4a52-ab05-183a424f6d93-prod.e1-us-east-azure.bijiraapis.dev/data-platform/dee/v1.0/v1/chat/completions
2457-26,2025-10-10,Error,API request failed: 401 Client Error: Unauthorized for url: https://aaf8ece1-3077-4a52-ab05-183a424f6d93-prod.e1-us-east-azure.bijiraapis.dev/data-platform/dee/v1.0/v1/chat/completions
2457-27,2025-10-10,Error,API request failed: 401 Client Error: Unauthorized for url: https://aaf8ece1-3077-4a52-ab05-183a424f6d93-prod.e1-us-east-azure.bijiraapis.dev/data-platform/dee/v1.0/v1/chat/completions
2457-28,2025-10-10,Error,API request failed: 401 Client Error: Unauthorized for url: https://aaf8ece1-3077-4a52-ab05-183a424f6d93-prod.e1-us-east-azure.bijiraapis.dev/data-platform/dee/v1.0/v1/chat/completions
2457-29,2025-10-10,Error,API request failed: 401 Client Error: Unauthorized for url: https://aaf8ece1-3077-4a52-ab05-183a424f6d93-prod.e1-us-east-azure.bijiraapis.dev/data-platform/dee/v1.0/v1/chat/completions
